un_country,wb_country,ISO_ID,year,source,n,country,date,cell_phone,gdCURENT,LiteracyRate,morethan_hightshool,completedHischool,correption,transparency,Unemployment
slovak republic,Slovak Republic,SVK,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",487,Slovak Republic,2016-01-01,6989900.0,16508.6703604932,,21.516529083252,87.3202133178711,,,9.67020034790039
slovak republic,Slovak Republic,SVK,2017,"BEHANCE, EFLUX, MEETUP, TED",574,Slovak Republic,2017-01-01,7117750.0,17556.6008176369,,22.7982692718506,87.0716171264648,,,8.13099956512451
slovak republic,Slovak Republic,SVK,2018,"BEHANCE, EFLUX, MEETUP, TED",571,Slovak Republic,2018-01-01,7241700.0,19406.3475337924,,,,,,6.53630018234253
slovak republic,Slovak Republic,SVK,2019,"BEHANCE, MEETUP, TED",84,Slovak Republic,2019-01-01,7399530.0,19266.2754990139,,,,,,5.7541999816894505
slovenia,Slovenia,SVN,2008,BEHANCE,6,Slovenia,2008-01-01,2054900.0,27483.3371698569,,20.1217308044434,75.8000183105469,,,4.37060022354126
slovenia,Slovenia,SVN,2009,"BEHANCE, TED",45,Slovenia,2009-01-01,2100440.0,24694.2304876707,,20.7471599578857,77.3182067871094,,,5.856900215148929
slovenia,Slovenia,SVN,2010,"BEHANCE, EFLUX, TED",89,Slovenia,2010-01-01,2121950.0,23509.5431355463,,21.2394199371338,77.67381286621091,,,7.236199855804441
slovenia,Slovenia,SVN,2011,"BEHANCE, EFLUX, MEETUP, TED",97,Slovenia,2011-01-01,2168550.0,25095.1322896197,72.986,22.2077693939209,78.4461669921875,,,8.16600036621094
slovenia,Slovenia,SVN,2012,"BEHANCE, EFLUX, MEETUP, TED",224,Slovenia,2012-01-01,2241160.0,22643.1002515007,,23.666950225830103,79.15782165527341,,,8.84020042419434
slovenia,Slovenia,SVN,2013,"BEHANCE, EFLUX, MEETUP, TED",404,Slovenia,2013-01-01,2283570.0,23496.602499332002,,24.8217792510986,79.77964782714841,,,10.1022996902466
slovenia,Slovenia,SVN,2014,"BEHANCE, EFLUX, MEETUP, TED",426,Slovenia,2014-01-01,2326390.0,24214.9220717273,,25.1138591766357,80.0910873413086,,,9.66759967803955
slovenia,Slovenia,SVN,2015,"BEHANCE, EFLUX, MEETUP, TED",383,Slovenia,2015-01-01,2353930.0,20881.7669299329,,26.143789291381804,81.5032730102539,,,8.962300300598141
slovenia,Slovenia,SVN,2016,"BEHANCE, EFLUX, MEETUP, TED",357,Slovenia,2016-01-01,2385760.0,21663.643413767,,26.9521999359131,81.8688430786133,,,8.00010013580322
slovenia,Slovenia,SVN,2017,"BEHANCE, EFLUX, MEETUP, TED",404,Slovenia,2017-01-01,2443170.0,23512.8172674713,,28.176660537719698,82.5606307983398,,,6.56440019607544
slovenia,Slovenia,SVN,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",413,Slovenia,2018-01-01,2465860.0,26115.9133661854,,,,,,5.1078000068664595
slovenia,Slovenia,SVN,2019,"BEHANCE, MEETUP, TED",73,Slovenia,2019-01-01,2511980.0,25946.1821852127,,,,,,4.445799827575679
solomon islands,Solomon Islands,SLB,2014,MEETUP,1,Solomon Islands,2014-01-01,376696.0,2274.88786574405,,,,,3.0,
somalia,Somalia,SOM,2012,TED,1,Somalia,2012-01-01,2300000.0,,,,,,,
somalia,Somalia,SOM,2013,TED,1,Somalia,2013-01-01,5183000.0,,,,,,,
somalia,Somalia,SOM,2014,TED,1,Somalia,2014-01-01,5500000.0,,,,,,,
somalia,Somalia,SOM,2015,TED,1,Somalia,2015-01-01,5836000.0,,,,,,,
somalia,Somalia,SOM,2017,TED,1,Somalia,2017-01-01,7119000.0,,,,,,1.5,
somalia,Somalia,SOM,2018,TED,3,Somalia,2018-01-01,7119000.0,,,,,,,
somalia,Somalia,SOM,2019,TED,1,Somalia,2019-01-01,7119000.0,,,,,,2.0,
south africa,South Africa,ZAF,2007,BEHANCE,9,South Africa,2007-01-01,42300000.0,6095.622438870229,,10.8519601821899,51.9497489929199,7.1,,26.5398998260498
south africa,South Africa,ZAF,2008,BEHANCE,72,South Africa,2008-01-01,45000000.0,5760.8052872383205,,11.993909835815401,54.182708740234396,,,22.407100677490202
south africa,South Africa,ZAF,2009,"BEHANCE, TED",305,South Africa,2009-01-01,46436000.0,5862.7973402116695,,12.249420166015598,57.094451904296896,,,23.5231990814209
south africa,South Africa,ZAF,2010,"BEHANCE, MEETUP, TED",421,South Africa,2010-01-01,50372000.0,7328.6156289396595,,12.4131603240967,58.010280609130895,,,24.6830997467041
south africa,South Africa,ZAF,2011,"ART_EDUCATION, BEHANCE, EFLUX, TED",936,South Africa,2011-01-01,64000000.0,8007.412846344409,72.986,12.726829528808599,59.0253715515137,,,24.6389007568359
south africa,South Africa,ZAF,2012,"ART_EDUCATION, BEHANCE, EFLUX, TED",1543,South Africa,2012-01-01,68394000.0,7501.4699839525,,13.6019697189331,61.517360687255895,,,24.7271995544434
south africa,South Africa,ZAF,2013,"BEHANCE, EFLUX, MEETUP, TED",2272,South Africa,2013-01-01,76865300.0,6832.456890967011,,,,,,24.56130027771
south africa,South Africa,ZAF,2014,"BEHANCE, EFLUX, MEETUP, TED",1987,South Africa,2014-01-01,79280700.0,6433.187276628941,,14.615180015564,64.21572113037111,,,24.890100479126
south africa,South Africa,ZAF,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1625,South Africa,2015-01-01,87999500.0,5734.633629153311,,15.1957597732544,64.62435913085939,,,25.149400711059602
south africa,South Africa,ZAF,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1616,South Africa,2016-01-01,82412900.0,5272.91842475419,,,,,,26.5365009307861
south africa,South Africa,ZAF,2017,"BEHANCE, EFLUX, MEETUP, TED",1624,South Africa,2017-01-01,88497600.0,6132.4798409721,,13.693819999694801,61.3383598327637,,,27.035400390625
south africa,South Africa,ZAF,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1427,South Africa,2018-01-01,88567000.0,6374.02819575944,,,,,,26.9062004089355
south africa,South Africa,ZAF,2019,"BEHANCE, MEETUP, TED",236,South Africa,2019-01-01,96972500.0,6001.40081394888,,,,,,28.4680995941162
south sudan,South Sudan,SSD,2012,TED,1,South Sudan,2012-01-01,2300000.0,1179.7398277289599,,,,,2.0,
spain,Spain,ESP,2004,MEETUP,5,Spain,2004-01-01,38622600.0,24861.282796441297,,21.7099800109863,37.261650085449205,,,11.0902004241943
spain,Spain,ESP,2005,MEETUP,23,Spain,2005-01-01,42694100.0,26419.2968638221,,23.3822193145752,40.3894195556641,,,9.14630031585693
spain,Spain,ESP,2006,MEETUP,24,Spain,2006-01-01,45695100.0,28365.3134896346,,23.6973991394043,41.4418296813965,,,8.45219993591309
spain,Spain,ESP,2007,"BEHANCE, MEETUP",77,Spain,2007-01-01,48422500.0,32549.9709785513,,24.238660812377898,42.3230590820313,,,8.23209953308105
spain,Spain,ESP,2008,"BEHANCE, MEETUP",537,Spain,2008-01-01,49623300.0,35366.259601198304,,24.5520896911621,42.832370758056605,,,11.2545003890991
spain,Spain,ESP,2009,"BEHANCE, MEETUP, TED",1334,Spain,2009-01-01,51052700.0,32042.4740786617,,24.932170867919897,43.3348388671875,,,17.8567008972168
spain,Spain,ESP,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2078,Spain,2010-01-01,51389400.0,30502.7197080776,,25.700010299682603,44.2518196105957,,,19.859699249267603
spain,Spain,ESP,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",3642,Spain,2011-01-01,52590500.0,31636.4463142558,72.986,26.5146598815918,45.265308380127,,,21.3904991149902
spain,Spain,ESP,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",6005,Spain,2012-01-01,50665100.0,28324.4293363918,,26.9708194732666,45.60115051269529,,,24.7872009277344
spain,Spain,ESP,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",8935,Spain,2013-01-01,50158700.0,29059.5479522321,,,,,,26.093599319457997
spain,Spain,ESP,2014,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",10278,Spain,2014-01-01,50806300.0,29461.550333738902,,28.978929519653303,47.2372512817383,,,24.4412994384766
spain,Spain,ESP,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",8626,Spain,2015-01-01,51067800.0,25732.0183647454,,29.2910804748535,47.8630485534668,,,22.057300567627
spain,Spain,ESP,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",9776,Spain,2016-01-01,51521500.0,26505.3432155204,,29.8358497619629,48.6490592956543,,,19.634700775146502
spain,Spain,ESP,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",10506,Spain,2017-01-01,52506900.0,28170.1678643302,,,,,,17.2236003875732
spain,Spain,ESP,2018,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",11116,Spain,2018-01-01,54103500.0,30389.3609902899,,31.1615695953369,50.416988372802706,,,15.2546997070313
spain,Spain,ESP,2019,"BEHANCE, MEETUP, TED, TIMEPAD",1964,Spain,2019-01-01,55267600.0,29600.3782526602,,,,,,14.1042003631592
sri lanka,Sri Lanka,LKA,2008,BEHANCE,1,Sri Lanka,2008-01-01,11082500.0,2037.32210302668,,29.3029708862305,,,3.0,5.21999979019165
sri lanka,Sri Lanka,LKA,2009,"BEHANCE, MEETUP, TED",6,Sri Lanka,2009-01-01,16305400.0,2090.4018261396,,29.6438293457031,,,3.0,5.849999904632571
sri lanka,Sri Lanka,LKA,2010,BEHANCE,20,Sri Lanka,2010-01-01,17359300.0,2799.64887619972,,,,,3.0,4.78399991989136
sri lanka,Sri Lanka,LKA,2011,"BEHANCE, MEETUP, TED",35,Sri Lanka,2011-01-01,18319400.0,3200.83382914016,72.986,,,,3.0,4.117700099945069
sri lanka,Sri Lanka,LKA,2012,"BEHANCE, MEETUP, TED",62,Sri Lanka,2012-01-01,19332800.0,3350.52187589289,,,,,3.0,3.8800001144409197
sri lanka,Sri Lanka,LKA,2013,"BEHANCE, EFLUX, MEETUP, TED",104,Sri Lanka,2013-01-01,20315200.0,3610.2893630489793,,,,,3.0,4.24119997024536
sri lanka,Sri Lanka,LKA,2014,"BEHANCE, MEETUP, TED",155,Sri Lanka,2014-01-01,22123000.0,3819.25352972265,,,,,3.0,4.19369983673096
sri lanka,Sri Lanka,LKA,2015,"BEHANCE, EFLUX, MEETUP, TED",165,Sri Lanka,2015-01-01,23899600.0,3843.7806718444203,,,,,3.0,4.518799781799321
sri lanka,Sri Lanka,LKA,2016,"BEHANCE, EFLUX, MEETUP, TED",283,Sri Lanka,2016-01-01,25797200.0,3886.2915016523903,,,61.678638458252,,,4.24249982833862
sri lanka,Sri Lanka,LKA,2017,"BEHANCE, MEETUP, TED",311,Sri Lanka,2017-01-01,28199100.0,4077.0437212074703,,,62.503910064697294,,,4.04570007324219
sri lanka,Sri Lanka,LKA,2018,"BEHANCE, MEETUP, TED",323,Sri Lanka,2018-01-01,24426000.0,4080.56712469552,,,63.03446960449221,,,4.3179001808166495
sri lanka,Sri Lanka,LKA,2019,"BEHANCE, MEETUP, TED",52,Sri Lanka,2019-01-01,24426000.0,3853.08369288942,,,,,3.0,4.78999996185303
st. kitts and nevis,St. Kitts and Nevis,KNA,2011,TED,1,St. Kitts and Nevis,2011-01-01,77000.0,16539.7690073067,72.986,,,,,
st. kitts and nevis,St. Kitts and Nevis,KNA,2015,MEETUP,2,St. Kitts and Nevis,2015-01-01,73009.0,18028.9734308952,,,,,,
st. lucia,St. Lucia,LCA,2011,MEETUP,8,St. Lucia,2011-01-01,216530.0,8983.4366734688,72.986,,,,4.5,18.8600006103516
sudan,Sudan,SDN,2010,BEHANCE,1,Sudan,2010-01-01,18093200.0,1401.47747416771,,,,,1.5,
sudan,Sudan,SDN,2011,TED,4,Sudan,2011-01-01,25056200.0,1437.7732945888001,72.986,,,,1.5,17.439800262451197
sudan,Sudan,SDN,2012,"BEHANCE, TED",7,Sudan,2012-01-01,27658600.0,1457.89458202637,,,,,1.5,
sudan,Sudan,SDN,2013,"BEHANCE, TED",25,Sudan,2013-01-01,27657900.0,1557.2283100384197,,,,,1.5,
sudan,Sudan,SDN,2014,"BEHANCE, TED",7,Sudan,2014-01-01,27796600.0,1709.99960541964,,,,,1.5,
sudan,Sudan,SDN,2015,"MEETUP, TED",11,Sudan,2015-01-01,27938500.0,1909.73875450207,,,,,1.5,
sudan,Sudan,SDN,2016,"BEHANCE, MEETUP, TED",100,Sudan,2016-01-01,27807300.0,1299.26119456743,,,,,1.5,
sudan,Sudan,SDN,2017,"MEETUP, TED",54,Sudan,2017-01-01,28644100.0,1111.86844893858,,,,,1.5,
sudan,Sudan,SDN,2018,"MEETUP, TED",30,Sudan,2018-01-01,30100400.0,623.867252394076,,,,,1.5,
sudan,Sudan,SDN,2019,"MEETUP, TED",8,Sudan,2019-01-01,33014200.0,441.505603374484,,,,,1.5,
suriname,Suriname,SUR,2010,BEHANCE,1,Suriname,2010-01-01,521166.0,8255.87487222955,,,,,,7.150000095367429
suriname,Suriname,SUR,2011,BEHANCE,1,Suriname,2011-01-01,533522.0,8263.20380320348,72.986,,,,,7.53999996185303
suriname,Suriname,SUR,2013,"BEHANCE, TED",3,Suriname,2013-01-01,868600.0,9402.164419111401,,,,,,6.599999904632571
suriname,Suriname,SUR,2014,TED,1,Suriname,2014-01-01,927800.0,9471.922000524259,,,,,,6.94000005722046
suriname,Suriname,SUR,2015,"BEHANCE, TED",2,Suriname,2015-01-01,750458.0,8562.08136860759,,,,,,7.21999979019165
suriname,Suriname,SUR,2016,TED,1,Suriname,2016-01-01,806881.0,5539.11790036234,,,,,,
suriname,Suriname,SUR,2017,BEHANCE,15,Suriname,2017-01-01,795871.0,5637.5149461838,,,,,,
suriname,Suriname,SUR,2018,"BEHANCE, TED",4,Suriname,2018-01-01,752270.0,6015.16460686684,,,,,,
sweden,Sweden,SWE,2004,MEETUP,1,Sweden,2004-01-01,8785000.0,42821.6731423358,,31.8675899505615,78.2497787475586,,,6.69309997558594
sweden,Sweden,SWE,2005,MEETUP,11,Sweden,2005-01-01,9104000.0,43437.0631164776,,32.720489501953104,79.04017639160159,,,7.48570013046265
sweden,Sweden,SWE,2006,MEETUP,10,Sweden,2006-01-01,9607000.0,46593.602164611104,,33.4906616210938,79.7420883178711,,,7.06580018997192
sweden,Sweden,SWE,2007,"BEHANCE, MEETUP",43,Sweden,2007-01-01,10116900.0,53700.0053363063,,34.2771415710449,80.3960723876953,,,6.1609001159667995
sweden,Sweden,SWE,2008,"BEHANCE, MEETUP",88,Sweden,2008-01-01,10014000.0,56152.552340314,,32.2878189086914,76.2738800048828,,,6.23479986190796
sweden,Sweden,SWE,2009,"BEHANCE, MEETUP, TED",367,Sweden,2009-01-01,10440000.0,46946.9602719954,,33.0457916259766,76.9570770263672,,,8.3508996963501
sweden,Sweden,SWE,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",485,Sweden,2010-01-01,10992400.0,52869.0442891587,,33.8039703369141,77.6163787841797,,,8.60970020294189
sweden,Sweden,SWE,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",847,Sweden,2011-01-01,11454300.0,60755.7595508465,72.986,34.556198120117195,78.3214797973633,,,7.80410003662109
sweden,Sweden,SWE,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1912,Sweden,2012-01-01,11848400.0,58037.821319217306,,35.241180419921896,79.0048828125,,,7.97569990158081
sweden,Sweden,SWE,2013,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2161,Sweden,2013-01-01,12014400.0,61126.9431963979,,35.920539855956996,73.91673278808591,,,8.05210018157959
sweden,Sweden,SWE,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2430,Sweden,2014-01-01,12312500.0,60020.360457657196,,36.5774383544922,74.4703674316406,,,7.95349979400635
sweden,Sweden,SWE,2015,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2978,Sweden,2015-01-01,12638800.0,51545.483609532195,,37.2194213867188,75.03375244140629,,,7.43160009384155
sweden,Sweden,SWE,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",3260,Sweden,2016-01-01,12543200.0,51965.157153198496,,37.8982696533203,75.5588836669922,,,6.9899997711181605
sweden,Sweden,SWE,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",3045,Sweden,2017-01-01,12519300.0,53791.5087298403,,38.556388854980504,76.1459503173828,,,6.71829986572266
sweden,Sweden,SWE,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",3337,Sweden,2018-01-01,12476500.0,54589.0603860606,,,,,,6.3649001121521
sweden,Sweden,SWE,2019,"BEHANCE, MEETUP, TED",671,Sweden,2019-01-01,12678400.0,51615.0206514946,,,,,,6.83260011672974
switzerland,Switzerland,CHE,2004,MEETUP,8,Switzerland,2004-01-01,6274760.0,53340.14767754309,,,,,,4.3157000541687
switzerland,Switzerland,CHE,2005,MEETUP,21,Switzerland,2005-01-01,6834230.0,54952.673761343096,,,,,,4.43669986724854
switzerland,Switzerland,CHE,2006,MEETUP,25,Switzerland,2006-01-01,7436160.0,57579.5019538092,,,,,,3.99990010261536
switzerland,Switzerland,CHE,2007,"BEHANCE, MEETUP",114,Switzerland,2007-01-01,8208880.0,63555.2374554216,,,,,,3.65190005302429
switzerland,Switzerland,CHE,2008,"BEHANCE, MEETUP",252,Switzerland,2008-01-01,8896710.0,72487.8459417575,,,,,,3.34969997406006
switzerland,Switzerland,CHE,2009,"BEHANCE, MEETUP, TED",413,Switzerland,2009-01-01,9322580.0,69927.4687582492,,33.6849899291992,82.7161178588867,,,4.11609983444214
switzerland,Switzerland,CHE,2010,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",655,Switzerland,2010-01-01,9644160.0,74605.7210819748,,38.1595802307129,82.4545669555664,,,4.802899837493901
switzerland,Switzerland,CHE,2011,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1068,Switzerland,2011-01-01,10082600.0,88415.6280324892,72.986,38.6992301940918,82.3553924560547,,,4.40220022201538
switzerland,Switzerland,CHE,2012,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",1772,Switzerland,2012-01-01,10561100.0,83538.23002504201,,40.2242202758789,83.2414627075195,,,4.48460006713867
switzerland,Switzerland,CHE,2013,"BEHANCE, EFLUX, MEETUP, TED",2120,Switzerland,2013-01-01,11048600.0,85112.4643984141,,,,,,4.746699810028081
switzerland,Switzerland,CHE,2014,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED",2506,Switzerland,2014-01-01,11150000.0,86605.5633762421,,,84.6438522338867,,,4.82590007781982
switzerland,Switzerland,CHE,2015,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",2709,Switzerland,2015-01-01,11243200.0,82081.5971616165,,,85.1900100708008,,,4.80070018768311
switzerland,Switzerland,CHE,2016,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",3830,Switzerland,2016-01-01,11242100.0,80172.23208691481,,,84.5369110107422,,,4.91790008544922
switzerland,Switzerland,CHE,2017,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",4317,Switzerland,2017-01-01,11088600.0,80449.99451277389,,,,,,4.79670000076294
switzerland,Switzerland,CHE,2018,"ART_EDUCATION, BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",5813,Switzerland,2018-01-01,11050000.0,82818.1081617471,,,85.681770324707,,,4.713300228118901
switzerland,Switzerland,CHE,2019,"BEHANCE, MEETUP, TED, TIMEPAD",961,Switzerland,2019-01-01,10927300.0,81993.72712595,,,,,,4.39410018920898
syrian arab republic,Syrian Arab Republic,SYR,2010,TED,1,Syrian Arab Republic,2010-01-01,11696000.0,,,,,,,8.60999965667725
syrian arab republic,Syrian Arab Republic,SYR,2011,BEHANCE,2,Syrian Arab Republic,2011-01-01,12917000.0,,72.986,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2012,"BEHANCE, TED",5,Syrian Arab Republic,2012-01-01,12980000.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2013,"BEHANCE, MEETUP",18,Syrian Arab Republic,2013-01-01,12291200.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2014,BEHANCE,5,Syrian Arab Republic,2014-01-01,14039700.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2015,"BEHANCE, TED",25,Syrian Arab Republic,2015-01-01,14312300.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2016,"BEHANCE, TED",22,Syrian Arab Republic,2016-01-01,13349900.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2017,"BEHANCE, EFLUX, TED",16,Syrian Arab Republic,2017-01-01,15386000.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2018,"ART_EDUCATION, BEHANCE, MEETUP, TED",15,Syrian Arab Republic,2018-01-01,16669500.0,,,,,,,
syrian arab republic,Syrian Arab Republic,SYR,2019,"BEHANCE, TED",8,Syrian Arab Republic,2019-01-01,19387600.0,,,,,,,
tajikistan,Tajikistan,TJK,2012,TED,1,Tajikistan,2012-01-01,6528000.0,969.2964731442889,,,,,2.5,
tajikistan,Tajikistan,TJK,2013,TIMEPAD,4,Tajikistan,2013-01-01,7537100.0,1048.22729256115,,,,,2.5,
tajikistan,Tajikistan,TJK,2014,"BEHANCE, TIMEPAD",6,Tajikistan,2014-01-01,7999100.0,1104.1716894137599,,,,,2.5,
tajikistan,Tajikistan,TJK,2015,"BEHANCE, TIMEPAD",13,Tajikistan,2015-01-01,8489000.0,929.0958572237461,,,,,2.5,
tajikistan,Tajikistan,TJK,2016,"BEHANCE, TIMEPAD",11,Tajikistan,2016-01-01,9400000.0,802.5180040528239,,,,,2.5,6.900000095367429
tajikistan,Tajikistan,TJK,2017,"BEHANCE, TIMEPAD",7,Tajikistan,2017-01-01,9904000.0,806.041573098044,,22.7469291687012,80.63893127441409,,2.5,
tajikistan,Tajikistan,TJK,2018,"BEHANCE, TIMEPAD",7,Tajikistan,2018-01-01,9904000.0,826.6215305387041,,,,,2.0,
tajikistan,Tajikistan,TJK,2019,"BEHANCE, TED, TIMEPAD",6,Tajikistan,2019-01-01,9904000.0,870.787589323223,,,,,2.0,
tanzania,Tanzania,TZA,2010,"BEHANCE, TED",12,Tanzania,2010-01-01,20983900.0,743.403784726004,,,,,2.5,
tanzania,Tanzania,TZA,2011,TED,1,Tanzania,2011-01-01,25666500.0,781.437014324276,72.986,,,,3.0,3.47000002861023
tanzania,Tanzania,TZA,2012,BEHANCE,4,Tanzania,2012-01-01,27219300.0,867.867680563228,,2.55563998222351,3.3959600925445597,,3.0,
tanzania,Tanzania,TZA,2014,"BEHANCE, EFLUX, MEETUP",4,Tanzania,2014-01-01,31862700.0,1030.0929174765301,,,,,3.0,2.12490010261536
tanzania,Tanzania,TZA,2015,"MEETUP, TED",5,Tanzania,2015-01-01,39665600.0,947.933446487903,,,,,3.0,
tanzania,Tanzania,TZA,2016,"BEHANCE, MEETUP, TED",18,Tanzania,2016-01-01,40044200.0,966.474622354379,,,,,3.0,
tanzania,Tanzania,TZA,2017,"MEETUP, TED",9,Tanzania,2017-01-01,39953900.0,1004.8411206644099,,,,,3.0,
tanzania,Tanzania,TZA,2018,"MEETUP, TED",12,Tanzania,2018-01-01,43497300.0,1060.99461489421,,,,,2.5,
tanzania,Tanzania,TZA,2019,TED,1,Tanzania,2019-01-01,47685200.0,1122.12181047515,,,,,3.0,
thailand,Thailand,THA,2004,MEETUP,7,Thailand,2004-01-01,26965500.0,2660.1269982933104,,12.9932699203491,22.643629074096697,,,1.5099999904632602
thailand,Thailand,THA,2005,MEETUP,38,Thailand,2005-01-01,30460200.0,2894.06265596401,,,,,,1.35000002384186
thailand,Thailand,THA,2006,MEETUP,39,Thailand,2006-01-01,40125500.0,3369.5434028698805,,12.8689699172974,22.569959640502898,,,1.22000002861023
thailand,Thailand,THA,2007,MEETUP,107,Thailand,2007-01-01,52974000.0,3973.0169914823705,,,,,,1.17999994754791
thailand,Thailand,THA,2008,"BEHANCE, MEETUP",74,Thailand,2008-01-01,61837200.0,4379.65852387961,,,,,,1.17999994754791
thailand,Thailand,THA,2009,"BEHANCE, MEETUP, TED",132,Thailand,2009-01-01,65952300.0,4213.00633872183,,,,,,1.4900000095367398
thailand,Thailand,THA,2010,"BEHANCE, MEETUP, TED",250,Thailand,2010-01-01,71726300.0,5076.340174387079,,12.9012298583984,27.338109970092802,,,0.621500015258789
thailand,Thailand,THA,2011,"BEHANCE, MEETUP, TED",246,Thailand,2011-01-01,77449000.0,5492.12125590558,72.986,,,,,0.6600000262260439
thailand,Thailand,THA,2012,"BEHANCE, MEETUP, TED",850,Thailand,2012-01-01,85012000.0,5860.58250725599,,,,,,0.5799999833106989
thailand,Thailand,THA,2013,"BEHANCE, MEETUP, TED",1326,Thailand,2013-01-01,93849000.0,6168.26298501219,,,29.2922706604004,,,0.248699992895126
thailand,Thailand,THA,2014,"BEHANCE, MEETUP, TED",1728,Thailand,2014-01-01,97096000.0,5951.88370233604,,,,,,0.575600028038025
thailand,Thailand,THA,2015,"BEHANCE, EFLUX, MEETUP, TED",1640,Thailand,2015-01-01,102942000.0,5840.04652294326,,,,,,0.5967000126838679
thailand,Thailand,THA,2016,"BEHANCE, EFLUX, MEETUP, TED",1945,Thailand,2016-01-01,119669000.0,5994.23147547156,,,32.674671173095696,,,0.6880000233650211
thailand,Thailand,THA,2017,"BEHANCE, MEETUP, TED, TIMEPAD",2265,Thailand,2017-01-01,121530000.0,6592.91490169864,,,,,,0.8299999833106991
thailand,Thailand,THA,2018,"BEHANCE, EFLUX, MEETUP, TED, TIMEPAD",2749,Thailand,2018-01-01,125098000.0,7295.47561612095,,,33.3059310913086,,,0.7655000090599059
thailand,Thailand,THA,2019,"BEHANCE, MEETUP, TED",503,Thailand,2019-01-01,129614000.0,7806.74221105532,,,,,,0.716400027275085
timor-leste,Timor-Leste,TLS,2015,"BEHANCE, TED",3,Timor-Leste,2015-01-01,1376670.0,1332.7828591777,,,,,2.5,
timor-leste,Timor-Leste,TLS,2016,TED,1,Timor-Leste,2016-01-01,1492120.0,1353.74792501854,,,,,2.5,4.657299995422361
timor-leste,Timor-Leste,TLS,2017,TED,1,Timor-Leste,2017-01-01,1556620.0,1286.4057506830802,,,,,2.5,
timor-leste,Timor-Leste,TLS,2019,TED,1,Timor-Leste,2019-01-01,1425260.0,1560.5098216018803,,,,,3.0,
togo,Togo,TGO,2017,TED,1,Togo,2017-01-01,6069910.0,626.091527901405,,,,,3.0,3.74399995803833
togo,Togo,TGO,2018,TED,1,Togo,2018-01-01,6144510.0,679.97276057805,,,,,3.0,
togo,Togo,TGO,2019,TED,1,Togo,2019-01-01,6239180.0,679.290249091295,,,,,3.0,
trinidad and tobago,Trinidad and Tobago,TTO,2010,"BEHANCE, TED",5,Trinidad and Tobago,2010-01-01,1894240.0,16683.3553787376,,,,,,4.032800197601319
trinidad and tobago,Trinidad and Tobago,TTO,2011,"BEHANCE, TED",12,Trinidad and Tobago,2011-01-01,1826200.0,19034.1491966652,72.986,23.914319992065398,,,,3.42540001869202
trinidad and tobago,Trinidad and Tobago,TTO,2012,"BEHANCE, TED",54,Trinidad and Tobago,2012-01-01,1883680.0,19157.417036671202,,,,,,3.7183001041412402
